date,province_thai,province_eng,region_thai,region_eng,variable,value
2022-02-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_occupied,16011.0
2022-02-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_occupied,22855.0
2022-02-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_occupied,68271.0
2022-02-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_occupied,211948.0
2022-02-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_occupied,53648.0
2022-02-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_occupied,51048.0
2022-02-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_occupied,278172.0
2022-02-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_occupied,373183.0
2022-02-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_occupied,610252.0
2022-02-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_occupied,76573.0
2022-02-01,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_occupied,90813.0
2022-02-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_occupied,73692.0
2022-02-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_occupied,49930.0
2022-02-01,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_occupied,116771.0
2022-02-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_occupied,30632.0
2022-02-01,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_occupied,214002.0
2022-02-01,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_occupied,18795.0
2022-02-01,ตรัง,Trang ,ภาคใต้,south,no_tourist_occupied,57927.0
2022-02-01,ระนอง,Ranong ,ภาคใต้,south,no_tourist_occupied,24745.0
2022-02-01,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_occupied,60127.0
2022-02-01,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_occupied,13413.0
2022-02-01,ยะลา,Yala ,ภาคใต้,south,no_tourist_occupied,53238.0
2022-02-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_occupied,77861.0
2022-02-01,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_occupied,17895.0
2022-02-01,กระบี่,Krabi ,ภาคใต้,south,no_tourist_occupied,73468.0
2022-02-01,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_occupied,85488.0
2022-02-01,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_occupied,41856.0
2022-02-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_occupied,166484.0
2022-02-01,สตูล,Satun ,ภาคใต้,south,no_tourist_occupied,70478.0
2022-02-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_occupied,32186.0
2022-02-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_occupied,333128.0
2022-02-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_occupied,482851.0
2022-02-01,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_occupied,24669.0
2022-02-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_occupied,61329.0
2022-02-01,ตาก,Tak ,ภาคเหนือ,north,no_tourist_occupied,91902.0
2022-02-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_occupied,114358.0
2022-02-01,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_occupied,36534.0
2022-02-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_occupied,154485.0
2022-02-01,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_occupied,39469.0
2022-02-01,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_occupied,39822.0
2022-02-01,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_occupied,15047.0
2022-02-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_occupied,76310.0
2022-02-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_occupied,38125.0
2022-02-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_occupied,20837.0
2022-02-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_occupied,36444.0
2022-02-01,น่าน,Nan ,ภาคเหนือ,north,no_tourist_occupied,81108.0
2022-02-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,17238.0
2022-02-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,119071.0
2022-02-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,48096.0
2022-02-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,38944.0
2022-02-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,298018.0
2022-02-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,97166.0
2022-02-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,16781.0
2022-02-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,31768.0
2022-02-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,19038.0
2022-02-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,75563.0
2022-02-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_occupied,27821.0
2022-02-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,40668.0
2022-02-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,51510.0
2022-02-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,31300.0
2022-02-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,95340.0
2022-02-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,69782.0
2022-02-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,39216.0
2022-02-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,8820.0
2022-02-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,5244.0
2022-02-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,5953.0
2023-02-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_occupied,2427838.0
2023-02-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_occupied,298484.0
2023-02-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_occupied,68431.0
2023-02-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_occupied,484460.0
2023-02-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_occupied,319600.0
2023-02-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_occupied,68884.0
2023-02-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_occupied,73380.0
2023-02-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_occupied,59707.0
2023-02-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_occupied,26505.0
2023-02-01,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_occupied,17049.0
2023-02-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_occupied,74541.0
2023-02-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_occupied,33672.0
2023-02-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_occupied,80566.0
2023-02-01,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_occupied,43697.0
2023-02-01,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_occupied,76562.0
2023-02-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_occupied,13242.0
2023-02-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_occupied,88229.0
2023-02-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_occupied,13167.0
2023-02-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_occupied,96711.0
2023-02-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_occupied,28121.0
2023-02-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_occupied,1195173.0
2023-02-01,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_occupied,124282.0
2023-02-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_occupied,84037.0
2023-02-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_occupied,55057.0
2023-02-01,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_occupied,228041.0
2023-02-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_occupied,36084.0
2023-02-01,กระบี่,Krabi ,ภาคใต้,south,no_tourist_occupied,152480.0
2023-02-01,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_occupied,97457.0
2023-02-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_occupied,166307.0
2023-02-01,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_occupied,61794.0
2023-02-01,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_occupied,773321.0
2023-02-01,ระนอง,Ranong ,ภาคใต้,south,no_tourist_occupied,40081.0
2023-02-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_occupied,349766.0
2023-02-01,ตรัง,Trang ,ภาคใต้,south,no_tourist_occupied,73095.0
2023-02-01,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_occupied,30238.0
2023-02-01,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_occupied,16263.0
2023-02-01,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_occupied,39524.0
2023-02-01,ยะลา,Yala ,ภาคใต้,south,no_tourist_occupied,89915.0
2023-02-01,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_occupied,176046.0
2023-02-01,สตูล,Satun ,ภาคใต้,south,no_tourist_occupied,72416.0
2023-02-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_occupied,332976.0
2023-02-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_occupied,626720.0
2023-02-01,น่าน,Nan ,ภาคเหนือ,north,no_tourist_occupied,118965.0
2023-02-01,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_occupied,45035.0
2023-02-01,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_occupied,47221.0
2023-02-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_occupied,91251.0
2023-02-01,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_occupied,52194.0
2023-02-01,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_occupied,20293.0
2023-02-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_occupied,32941.0
2023-02-01,ตาก,Tak ,ภาคเหนือ,north,no_tourist_occupied,137389.0
2023-02-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_occupied,82503.0
2023-02-01,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_occupied,31708.0
2023-02-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_occupied,131376.0
2023-02-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_occupied,191571.0
2023-02-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_occupied,46381.0
2023-02-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_occupied,46461.0
2023-02-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_occupied,27584.0
2023-02-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,25610.0
2023-02-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,159207.0
2023-02-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,65810.0
2023-02-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,31029.0
2023-02-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,25011.0
